merchant_id,content_id,campaign_id,product_id,sku,channel,content_type,caption_angle,scheduled_datetime,published_datetime,engagements,likes,comments,shares,saves,clicks,conversions,status,source,source_row_id
M001,CONT000909,CAMP001021,PROD000001,SKU000001,Email,Email,festive,2024-09-30 01:50:42,2024-09-30 03:15:42,212,114,10,8,8,16,0,published,content_calendar_csv,CONT_ROW_000909
M001,CONT000910,CAMP003425,PROD000257,SKU000257,Facebook,Reel,everyday_style,2024-05-26 13:27:35,2024-05-26 15:26:35,4320,2755,338,166,145,296,15,published,content_calendar_csv,CONT_ROW_000910
M001,CONT000911,CAMP000639,PROD000440,SKU000440,WhatsApp,WhatsApp Broadcast,limited_stock,2024-02-22 12:17:53,2024-02-22 13:03:53,704,401,63,23,91,94,12,published,content_calendar_csv,CONT_ROW_000911
M001,CONT000912,CAMP001389,PROD000101,SKU000101,Facebook,Reel,premium,2024-09-07 11:32:54,2024-09-07 13:11:54,5906,2486,501,243,263,244,10,scheduled,content_calendar_csv,CONT_ROW_000912
M001,CONT000913,CAMP003243,PROD000003,SKU000003,Facebook,Reel,everyday_style,2024-07-15 01:04:43,2024-07-15 02:26:43,429,210,43,20,25,22,1,published,content_calendar_csv,CONT_ROW_000913
M001,CONT000914,CAMP001546,PROD000176,SKU000176,Facebook,Static Post,discount,2024-05-23 00:47:05,2024-05-23 01:55:05,2420,1033,237,51,287,115,3,published,content_calendar_csv,CONT_ROW_000914
M001,CONT000915,CAMP002466,PROD000255,SKU000255,Email,Email,new_launch,2024-04-09 10:01:38,2024-04-09 11:27:38,2484,1455,273,126,149,150,13,published,content_calendar_csv,CONT_ROW_000915
M001,CONT000916,CAMP003639,PROD000196,SKU000196,WhatsApp,WhatsApp Broadcast,new_launch,2024-10-08 16:09:16,2024-10-08 16:53:16,270,146,31,9,35,40,9,published,content_calendar_csv,CONT_ROW_000916
M001,CONT000917,CAMP000118,PROD000177,SKU000177,Email,Email,new_launch,2024-09-29 09:46:04,2024-09-29 10:33:04,113,47,5,8,11,21,0,published,content_calendar_csv,CONT_ROW_000917
M001,CONT000918,CAMP003360,PROD000454,SKU000454,Instagram,Story,utility,2024-02-14 14:52:45,2024-02-14 15:30:45,1620,1017,51,113,240,129,7,failed,content_calendar_csv,CONT_ROW_000918
M001,CONT000919,CAMP001454,PROD000242,SKU000242,LinkedIn,Static Post,festive,2024-01-17 07:31:21,2024-01-17 09:02:21,1920,1168,206,127,141,106,3,published,content_calendar_csv,CONT_ROW_000919
M001,CONT000920,CAMP000521,PROD000293,SKU000293,Email,Email,social_proof,2024-08-05 23:43:52,2024-08-06 00:59:52,1289,831,48,26,98,108,7,published,content_calendar_csv,CONT_ROW_000920
M001,CONT000921,CAMP001169,PROD000001,SKU000001,Facebook,Carousel,comfort,2024-11-16 07:29:02,2024-11-16 08:42:02,6531,2816,252,268,201,590,11,published,content_calendar_csv,CONT_ROW_000921
M001,CONT000922,CAMP004831,PROD000377,SKU000377,Instagram,Static Post,comfort,2024-02-22 02:50:15,2024-02-22 04:06:15,3080,1377,284,98,191,187,10,published,content_calendar_csv,CONT_ROW_000922
M001,CONT000923,CAMP003711,PROD000388,SKU000388,Instagram,Static Post,festive,2024-07-18 07:13:54,2024-07-18 08:17:54,542,248,21,43,40,49,3,published,content_calendar_csv,CONT_ROW_000923
M001,CONT000924,CAMP002315,PROD000448,SKU000448,Facebook,Reel,discount,2024-01-15 09:08:00,2024-01-15 10:10:00,7745,4698,298,577,670,719,27,scheduled,content_calendar_csv,CONT_ROW_000924
M001,CONT000925,CAMP003010,PROD000093,SKU000093,Email,Email,premium,2024-03-20 19:07:24,2024-03-20 19:32:24,282,136,27,15,14,21,1,published,content_calendar_csv,CONT_ROW_000925
M001,CONT000926,CAMP004104,PROD000051,SKU000051,Instagram,Story,limited_stock,2024-12-07 01:54:37,2024-12-07 01:59:37,1591,989,155,81,206,146,2,scheduled,content_calendar_csv,CONT_ROW_000926
M001,CONT000927,CAMP004918,PROD000088,SKU000088,Instagram,Story,festive,2024-08-30 05:05:12,2024-08-30 06:48:12,3174,1510,147,209,259,167,3,published,content_calendar_csv,CONT_ROW_000927
M001,CONT000928,NA,PROD000317,SKU000317,WhatsApp,WhatsApp Broadcast,festive,2024-09-24 09:54:34,2024-09-24 11:27:34,539,336,37,22,22,65,8,scheduled,content_calendar_csv,CONT_ROW_000928
M001,CONT000929,CAMP003754,PROD000063,SKU000063,WhatsApp,WhatsApp Broadcast,discount,2024-12-15 14:45:47,2024-12-15 15:19:47,219,123,25,13,23,35,4,published,content_calendar_csv,CONT_ROW_000929
M001,CONT000930,CAMP003923,PROD000395,SKU000395,Facebook,Static Post,limited_stock,2024-06-30 13:26:44,2024-06-30 14:14:44,1835,1097,198,65,156,152,2,scheduled,content_calendar_csv,CONT_ROW_000930
M001,CONT000931,NA,PROD000264,SKU000264,Email,Email,festive,2024-04-04 18:05:11,2024-04-04 19:33:11,1082,672,80,28,56,150,11,published,content_calendar_csv,CONT_ROW_000931
M001,CONT000932,CAMP002701,PROD000016,SKU000016,WhatsApp,WhatsApp Broadcast,festive,2024-07-19 17:03:55,2024-07-19 17:20:55,112,71,6,4,14,11,1,published,content_calendar_csv,CONT_ROW_000932
M001,CONT000933,CAMP001863,PROD000259,SKU000259,Email,Email,social_proof,2024-04-17 03:46:50,2024-04-17 04:34:50,220,152,25,12,8,28,1,published,content_calendar_csv,CONT_ROW_000933
M001,CONT000934,CAMP003364,PROD000270,SKU000270,Facebook,Static Post,festive,2024-11-28 05:54:15,2024-11-28 07:15:15,2199,1316,128,51,247,170,5,published,content_calendar_csv,CONT_ROW_000934
M001,CONT000935,NA,PROD000086,SKU000086,LinkedIn,Static Post,new_launch,2024-04-27 14:54:50,2024-04-27 16:29:50,865,377,57,54,57,56,3,published,content_calendar_csv,CONT_ROW_000935
M001,CONT000936,CAMP001074,PROD000114,SKU000114,WhatsApp,WhatsApp Broadcast,discount,2024-11-17 11:34:54,2024-11-17 11:45:54,665,319,38,23,32,107,9,published,content_calendar_csv,CONT_ROW_000936
M001,CONT000937,CAMP002455,PROD000317,SKU000317,Email,Email,utility,2024-12-14 23:30:05,2024-12-14 23:50:05,1639,1045,129,91,195,86,9,scheduled,content_calendar_csv,CONT_ROW_000937
M001,CONT000938,CAMP004394,PROD000163,SKU000163,Instagram,Static Post,comfort,2024-03-28 08:43:57,2024-03-28 10:22:57,2072,1413,227,96,151,55,1,published,content_calendar_csv,CONT_ROW_000938
M001,CONT000939,CAMP003132,PROD000349,SKU000349,Instagram,Carousel,everyday_style,2024-10-30 18:22:11,2024-10-30 19:20:11,14923,8814,591,449,1853,898,60,published,content_calendar_csv,CONT_ROW_000939
M001,CONT000940,CAMP000695,PROD000058,SKU000058,Email,Email,limited_stock,2024-03-07 20:56:07,2024-03-07 22:33:07,2346,1463,199,72,283,318,17,cancelled,content_calendar_csv,CONT_ROW_000940
M001,CONT000941,CAMP000548,PROD000052,SKU000052,Facebook,Static Post,lifestyle,2024-04-24 04:50:53,2024-04-24 05:57:53,2487,1008,282,185,132,89,3,published,content_calendar_csv,CONT_ROW_000941
M001,CONT000942,CAMP000835,PROD000335,SKU000335,WhatsApp,WhatsApp Broadcast,everyday_style,2024-01-03 05:40:24,2024-01-03 06:50:24,395,175,42,11,19,41,8,published,content_calendar_csv,CONT_ROW_000942
M001,CONT000943,CAMP004616,PROD000109,SKU000109,Facebook,Reel,new_launch,2024-04-05 07:26:05,2024-04-05 08:48:05,3730,2044,406,90,416,118,6,scheduled,content_calendar_csv,CONT_ROW_000943
M001,CONT000944,CAMP002245,PROD000001,SKU000001,Email,Email,everyday_style,2024-02-02 15:24:18,2024-02-02 17:24:18,966,502,73,27,82,120,10,published,content_calendar_csv,CONT_ROW_000944
M001,CONT000945,CAMP001845,PROD000041,SKU000041,Facebook,Carousel,social_proof,2024-04-09 16:12:44,2024-04-09 17:54:44,2322,1032,72,67,212,114,2,published,content_calendar_csv,CONT_ROW_000945
M001,CONT000946,CAMP004302,PROD000332,SKU000332,Email,Email,new_launch,2024-10-01 14:07:45,2024-10-01 15:50:45,1185,530,102,73,152,103,4,published,content_calendar_csv,CONT_ROW_000946
M001,CONT000947,CAMP001528,PROD000439,SKU000439,Facebook,Reel,everyday_style,2024-12-28 13:44:08,2024-12-28 14:22:08,2775,1652,215,83,185,172,11,published,content_calendar_csv,CONT_ROW_000947
M001,CONT000948,CAMP001709,PROD000338,SKU000338,Email,Email,everyday_style,2024-12-20 19:29:50,2024-12-20 20:55:50,109,60,8,5,6,8,0,published,content_calendar_csv,CONT_ROW_000948
M001,CONT000949,CAMP002638,PROD000001,SKU000001,WhatsApp,WhatsApp Broadcast,premium,2024-10-26 12:28:32,2024-10-26 13:08:32,379,251,21,27,18,47,4,published,content_calendar_csv,CONT_ROW_000949
M001,CONT000950,CAMP001645,PROD000492,SKU000492,Email,Email,everyday_style,2024-03-09 22:13:51,2024-03-09 23:45:51,1235,673,144,80,58,73,3,published,content_calendar_csv,CONT_ROW_000950
M001,CONT000951,CAMP003581,PROD000495,SKU000495,Email,Email,utility,2024-06-18 08:54:57,2024-06-18 09:12:57,442,257,34,18,49,48,2,published,content_calendar_csv,CONT_ROW_000951
M001,CONT000952,CAMP000336,PROD000001,SKU000001,WhatsApp,WhatsApp Broadcast,festive,2024-03-23 03:21:45,2024-03-23 04:45:45,751,318,88,38,98,151,36,published,content_calendar_csv,CONT_ROW_000952
M001,CONT000953,CAMP000072,PROD000387,SKU000387,LinkedIn,Static Post,social_proof,2024-01-11 20:54:57,2024-01-11 22:53:57,1247,582,136,89,125,80,4,scheduled,content_calendar_csv,CONT_ROW_000953
M001,CONT000954,CAMP004676,PROD000069,SKU000069,Facebook,Static Post,premium,2024-09-11 11:01:16,2024-09-11 11:58:16,1319,837,132,56,109,40,0,published,content_calendar_csv,CONT_ROW_000954
M001,CONT000955,NA,PROD000235,SKU000235,LinkedIn,Static Post,everyday_style,2024-09-23 11:18:53,2024-09-23 12:21:53,595,296,68,27,65,48,0,published,content_calendar_csv,CONT_ROW_000955
M001,CONT000956,CAMP001772,PROD000312,SKU000312,WhatsApp,WhatsApp Broadcast,festive,2024-10-31 20:34:09,2024-10-31 21:52:09,507,327,31,14,57,88,9,published,content_calendar_csv,CONT_ROW_000956
M001,CONT000957,CAMP003448,PROD000085,SKU000085,Email,Email,social_proof,2024-04-22 02:40:11,2024-04-22 02:52:11,2888,1317,161,114,269,297,13,published,content_calendar_csv,CONT_ROW_000957
M001,CONT000958,CAMP001260,PROD000097,SKU000097,Facebook,Reel,festive,2024-09-09 10:42:06,2024-09-09 11:59:06,669,391,60,23,92,59,1,cancelled,content_calendar_csv,CONT_ROW_000958
M001,CONT000959,CAMP001218,PROD000250,SKU000250,Email,Email,premium,2024-01-11 03:46:45,2024-01-11 04:43:45,2008,1140,212,82,234,363,16,published,content_calendar_csv,CONT_ROW_000959
M001,CONT000960,CAMP002866,PROD000382,SKU000382,Instagram,Carousel,festive,2024-11-19 23:32:55,2024-11-19 23:54:55,2639,1126,182,161,119,216,9,published,content_calendar_csv,CONT_ROW_000960
M001,CONT000961,CAMP000540,PROD000177,SKU000177,Instagram,Static Post,premium,2024-12-28 02:00:23,2024-12-28 02:23:23,3046,1946,253,79,254,267,18,published,content_calendar_csv,CONT_ROW_000961
M001,CONT000962,CAMP002506,PROD000421,SKU000421,WhatsApp,WhatsApp Broadcast,festive,2024-05-31 09:15:00,2024-05-31 10:29:00,24,15,1,1,2,6,1,published,content_calendar_csv,CONT_ROW_000962
M001,CONT000963,CAMP004948,PROD000149,SKU000149,Email,Email,comfort,2024-10-13 09:00:03,2024-10-13 10:55:03,863,425,90,23,45,57,1,published,content_calendar_csv,CONT_ROW_000963
M001,CONT000964,CAMP004536,PROD000135,SKU000135,Email,Email,utility,2024-05-20 17:57:35,2024-05-20 18:23:35,1216,733,85,46,44,242,10,published,content_calendar_csv,CONT_ROW_000964
M001,CONT000965,CAMP002266,PROD000234,SKU000234,LinkedIn,Static Post,comfort,2024-07-31 15:52:15,2024-07-31 16:36:15,796,534,86,51,93,34,1,published,content_calendar_csv,CONT_ROW_000965
M001,CONT000966,CAMP003295,PROD000360,SKU000360,WhatsApp,WhatsApp Broadcast,discount,2024-05-19 06:59:25,2024-05-19 08:47:25,556,253,29,40,49,74,9,scheduled,content_calendar_csv,CONT_ROW_000966
M001,CONT000967,CAMP003172,PROD000005,SKU000005,Email,Email,limited_stock,2024-09-01 16:42:04,2024-09-01 18:34:04,91,41,8,3,12,13,1,published,content_calendar_csv,CONT_ROW_000967
M001,CONT000968,CAMP004908,PROD000421,SKU000421,Facebook,Carousel,lifestyle,2024-07-28 11:33:33,2024-07-28 11:54:33,5906,3649,223,245,323,519,20,published,content_calendar_csv,CONT_ROW_000968
M001,CONT000969,CAMP004938,PROD000492,SKU000492,LinkedIn,Static Post,lifestyle,2024-07-26 10:10:27,2024-07-26 10:48:27,1389,912,157,59,120,117,2,published,content_calendar_csv,CONT_ROW_000969
M001,CONT000970,CAMP004912,PROD000234,SKU000234,Email,Email,festive,2024-06-06 20:53:08,2024-06-06 21:54:08,2229,1418,263,79,177,418,17,published,content_calendar_csv,CONT_ROW_000970
M001,CONT000971,CAMP003495,PROD000013,SKU000013,LinkedIn,Carousel,discount,2024-08-28 07:49:15,2024-08-28 08:09:15,412,259,22,11,32,19,0,published,content_calendar_csv,CONT_ROW_000971
M001,CONT000972,CAMP003665,PROD000239,SKU000239,WhatsApp,WhatsApp Broadcast,limited_stock,2024-04-07 06:01:19,2024-04-07 07:13:19,580,389,21,17,29,167,25,published,content_calendar_csv,CONT_ROW_000972
M001,CONT000973,CAMP004429,PROD000001,SKU000001,LinkedIn,Carousel,discount,2024-09-15 01:44:23,2024-09-15 02:13:23,1843,1201,209,87,152,60,3,published,content_calendar_csv,CONT_ROW_000973
M001,CONT000974,CAMP001436,PROD000024,SKU000024,WhatsApp,WhatsApp Broadcast,premium,2024-05-27 08:14:16,2024-05-27 10:06:16,429,278,49,13,15,65,14,published,content_calendar_csv,CONT_ROW_000974
M001,CONT000975,CAMP001480,PROD000462,SKU000462,Email,Email,social_proof,2024-12-23 10:01:16,2024-12-23 11:48:16,216,117,9,13,17,11,1,published,content_calendar_csv,CONT_ROW_000975
M001,CONT000976,CAMP003386,PROD000128,SKU000128,WhatsApp,WhatsApp Broadcast,social_proof,2024-06-21 11:39:50,2024-06-21 13:28:50,463,301,43,32,42,140,22,published,content_calendar_csv,CONT_ROW_000976
M001,CONT000977,CAMP002742,PROD000001,SKU000001,WhatsApp,WhatsApp Broadcast,social_proof,2024-06-12 03:18:09,2024-06-12 03:55:09,387,165,24,29,16,126,18,published,content_calendar_csv,CONT_ROW_000977
M001,CONT000978,CAMP001543,PROD000310,SKU000310,WhatsApp,WhatsApp Broadcast,festive,2024-01-29 18:43:35,2024-01-29 18:57:35,738,465,37,52,94,244,33,published,content_calendar_csv,CONT_ROW_000978
M001,CONT000979,CAMP002329,PROD000314,SKU000314,LinkedIn,Carousel,new_launch,2024-02-21 14:10:04,2024-02-21 14:13:04,30,12,2,1,3,1,0,scheduled,content_calendar_csv,CONT_ROW_000979
M001,CONT000980,CAMP004543,PROD000384,SKU000384,WhatsApp,WhatsApp Broadcast,everyday_style,2024-05-09 06:36:36,2024-05-09 08:15:36,183,80,13,4,27,42,7,published,content_calendar_csv,CONT_ROW_000980
M001,CONT000981,CAMP004603,PROD000428,SKU000428,WhatsApp,WhatsApp Broadcast,comfort,2024-06-07 06:27:34,2024-06-07 07:44:34,654,312,49,21,59,98,21,scheduled,content_calendar_csv,CONT_ROW_000981
M001,CONT000982,NA,PROD000454,SKU000454,Facebook,Reel,new_launch,2024-11-22 22:00:54,2024-11-22 23:51:54,5176,2586,389,371,764,327,11,published,content_calendar_csv,CONT_ROW_000982
M001,CONT000983,NA,PROD000183,SKU000183,Email,Email,lifestyle,2024-12-16 18:34:01,2024-12-16 19:50:01,2690,1257,192,159,256,352,11,scheduled,content_calendar_csv,CONT_ROW_000983
M001,CONT000984,CAMP003463,PROD000050,SKU000050,Facebook,Reel,premium,2024-10-25 19:08:45,2024-10-25 20:53:45,3718,2312,369,147,249,111,2,published,content_calendar_csv,CONT_ROW_000984
M001,CONT000985,NA,PROD000165,SKU000165,LinkedIn,Carousel,limited_stock,2024-12-12 06:47:15,2024-12-12 07:43:15,220,111,11,4,19,9,0,published,content_calendar_csv,CONT_ROW_000985
M001,CONT000986,CAMP000959,PROD000295,SKU000295,Email,Email,festive,2024-11-18 16:45:26,2024-11-18 17:59:26,1130,646,96,58,54,120,10,published,content_calendar_csv,CONT_ROW_000986
M001,CONT000987,CAMP004988,PROD000338,SKU000338,Facebook,Static Post,utility,2024-04-11 01:48:31,2024-04-11 03:10:31,869,590,59,67,37,49,1,published,content_calendar_csv,CONT_ROW_000987
M001,CONT000988,CAMP003797,PROD000011,SKU000011,Email,Email,limited_stock,2024-01-16 23:01:57,2024-01-17 00:40:57,2121,1085,248,121,66,423,50,published,content_calendar_csv,CONT_ROW_000988
M001,CONT000989,CAMP004335,PROD000053,SKU000053,Instagram,Static Post,everyday_style,2024-06-09 08:52:33,2024-06-09 10:11:33,1340,844,67,73,140,70,2,published,content_calendar_csv,CONT_ROW_000989
M001,CONT000990,CAMP001762,PROD000449,SKU000449,Instagram,Story,festive,2024-04-02 20:18:34,2024-04-02 21:39:34,1668,1145,153,50,118,81,4,cancelled,content_calendar_csv,CONT_ROW_000990
M001,CONT000991,CAMP002514,PROD000452,SKU000452,LinkedIn,Static Post,new_launch,2024-05-16 09:01:44,2024-05-16 09:26:44,212,95,19,14,23,9,0,published,content_calendar_csv,CONT_ROW_000991
M001,CONT000992,CAMP000382,PROD000490,SKU000490,Facebook,Reel,premium,2024-08-02 07:35:47,2024-08-02 08:17:47,280,184,27,21,16,26,0,published,content_calendar_csv,CONT_ROW_000992
M001,CONT000993,CAMP001535,PROD000253,SKU000253,Email,Email,comfort,2024-03-19 07:13:43,2024-03-19 07:56:43,2163,1127,176,118,169,222,7,scheduled,content_calendar_csv,CONT_ROW_000993
M001,CONT000994,CAMP000359,PROD000167,SKU000167,WhatsApp,WhatsApp Broadcast,comfort,2024-09-16 05:14:21,2024-09-16 06:59:21,409,171,44,22,53,54,6,published,content_calendar_csv,CONT_ROW_000994
M001,CONT000995,CAMP003947,PROD000444,SKU000444,Facebook,Static Post,limited_stock,2024-10-16 08:26:02,2024-10-16 09:56:02,2546,1228,138,188,272,163,4,published,content_calendar_csv,CONT_ROW_000995
M001,CONT000996,CAMP004674,PROD000311,SKU000311,Instagram,Reel,comfort,2024-12-28 04:38:01,2024-12-28 06:22:01,3700,2288,146,98,551,183,7,cancelled,content_calendar_csv,CONT_ROW_000996
M001,CONT000997,CAMP004895,PROD000004,SKU000004,LinkedIn,Carousel,limited_stock,2024-07-22 10:14:42,2024-07-22 11:53:42,677,350,51,20,91,56,1,published,content_calendar_csv,CONT_ROW_000997
M001,CONT000998,CAMP003462,PROD000020,SKU000020,Instagram,Static Post,discount,2024-10-30 14:30:05,2024-10-30 15:52:05,126,63,11,3,5,4,0,published,content_calendar_csv,CONT_ROW_000998
M001,CONT000999,CAMP000498,PROD000265,SKU000265,Instagram,Reel,limited_stock,2024-10-18 13:18:48,2024-10-18 13:37:48,7687,4022,814,318,508,576,6,published,content_calendar_csv,CONT_ROW_000999
M001,CONT001000,CAMP001375,PROD000001,SKU000001,WhatsApp,WhatsApp Broadcast,new_launch,2024-07-04 09:29:00,2024-07-04 10:26:00,110,57,9,7,10,30,3,cancelled,content_calendar_csv,CONT_ROW_001000
M001,CONT001001,CAMP002533,PROD000081,SKU000081,Instagram,Carousel,social_proof,2024-02-12 20:30:33,2024-02-12 21:14:33,11344,7454,1339,665,524,908,41,published,content_calendar_csv,CONT_ROW_001001
M001,CONT001002,CAMP000220,PROD000468,SKU000468,Facebook,Story,social_proof,2024-03-12 03:33:07,2024-03-12 05:32:07,1133,642,72,59,160,84,4,published,content_calendar_csv,CONT_ROW_001002
M001,CONT001003,CAMP002011,PROD000187,SKU000187,Email,Email,social_proof,2024-03-01 10:34:39,2024-03-01 11:16:39,69,28,7,5,6,10,0,published,content_calendar_csv,CONT_ROW_001003
M001,CONT001004,CAMP002364,PROD000001,SKU000001,WhatsApp,WhatsApp Broadcast,festive,2024-05-06 08:07:12,2024-05-06 08:18:12,700,367,26,22,96,127,20,published,content_calendar_csv,CONT_ROW_001004
M001,CONT001005,CAMP003300,PROD000274,SKU000274,Email,Email,new_launch,2024-10-21 01:04:54,2024-10-21 01:48:54,1218,681,46,28,75,82,2,published,content_calendar_csv,CONT_ROW_001005
M001,CONT001006,CAMP002632,PROD000362,SKU000362,LinkedIn,Carousel,new_launch,2024-05-22 00:28:19,2024-05-22 00:36:19,1414,752,77,105,131,60,3,published,content_calendar_csv,CONT_ROW_001006
M001,CONT001007,CAMP004969,PROD000218,SKU000218,Facebook,Static Post,lifestyle,2024-04-06 01:41:12,2024-04-06 03:16:12,414,212,40,23,20,21,1,published,content_calendar_csv,CONT_ROW_001007
M001,CONT001008,CAMP001246,PROD000001,SKU000001,Facebook,Story,festive,2024-12-13 17:17:44,2024-12-13 18:26:44,2709,1597,189,135,320,202,5,published,content_calendar_csv,CONT_ROW_001008
M001,CONT001009,CAMP000398,PROD000240,SKU000240,Instagram,Story,comfort,2024-07-26 10:21:16,2024-07-26 11:41:16,4447,1789,176,317,383,312,19,published,content_calendar_csv,CONT_ROW_001009
M001,CONT001010,CAMP004122,PROD000275,SKU000275,Facebook,Carousel,new_launch,2024-04-20 06:28:33,2024-04-20 08:25:33,6704,3831,242,299,813,212,8,published,content_calendar_csv,CONT_ROW_001010
M001,CONT001011,CAMP003098,PROD000236,SKU000236,WhatsApp,WhatsApp Broadcast,social_proof,2024-03-28 13:10:06,2024-03-28 13:27:06,629,304,51,30,30,161,32,published,content_calendar_csv,CONT_ROW_001011
M001,CONT001012,CAMP002343,PROD000161,SKU000161,LinkedIn,Static Post,social_proof,2024-07-28 17:39:09,2024-07-28 18:51:09,1116,640,58,33,41,89,3,published,content_calendar_csv,CONT_ROW_001012
M001,CONT001013,CAMP002106,PROD000135,SKU000135,Facebook,Story,new_launch,2024-06-20 02:36:59,2024-06-20 03:39:59,2944,1611,319,93,197,257,12,published,content_calendar_csv,CONT_ROW_001013
M001,CONT001014,NA,PROD000496,SKU000496,Email,Email,premium,2024-07-18 01:33:00,2024-07-18 02:45:00,2306,1257,248,59,286,299,10,published,content_calendar_csv,CONT_ROW_001014
M001,CONT001015,CAMP000512,PROD000017,SKU000017,Email,Email,lifestyle,2024-05-07 21:24:08,2024-05-07 21:50:08,2004,1363,155,114,266,197,13,published,content_calendar_csv,CONT_ROW_001015
M001,CONT001016,CAMP003763,PROD000302,SKU000302,LinkedIn,Carousel,new_launch,2024-09-23 03:22:15,2024-09-23 04:57:15,484,242,22,36,18,19,1,published,content_calendar_csv,CONT_ROW_001016
M001,CONT001017,NA,PROD000383,SKU000383,LinkedIn,Carousel,premium,2024-01-01 18:14:35,2024-01-01 18:27:35,1015,457,61,71,52,87,3,published,content_calendar_csv,CONT_ROW_001017
M001,CONT001018,CAMP003250,PROD000432,SKU000432,Instagram,Carousel,social_proof,2024-03-06 06:12:23,2024-03-06 07:06:23,14288,8240,1061,901,860,931,44,published,content_calendar_csv,CONT_ROW_001018
